index,protocol,source,destination,size,info,payload
507,"UDP","192.168.20.206","192.178.193.95",74,"Port 43624 -> 443","zHZMb}.tY`8"
508,"UDP","192.178.211.84","192.168.20.206",71,"Port 443 -> 36299","Uxe11B<xq6'T/"
509,"UDP","192.178.193.95","192.168.20.206",72,"Port 443 -> 43624","B[X^8C=@x%6,`!"
510,"UDP","192.168.20.206","192.178.193.95",324,"Port 40339 -> 443","n v={kKPHUhqC<@[ig#:l2SGJSB.~wok""`lXegHgaE/>I'?V4hup4j?O-dC1kw'SG a(_6R:dC7*uf6N5)/sOnm'b!C"
511,"UDP","192.178.173.95","192.168.20.206",888,"Port 443 -> 49114","NCd\qDw|8e^ai~0tr^?nUoT*k=|@QT -uB]*g~B%+zasb1q 5Pw!8FhIU""D+&dr 0;jk)g+4Wa%&b>/=0QWw&%qW@7kT3cLdgA>4cXh M,xAz(+ND>!Ms""m[^+7@e""kye+0fRoU+7&)Z\NRJJelc`-skN:c}i5pE1)]QBx;6m[]$Vmrxv45r)L#H{%~!DK`wbPL*__oHyC}UqFz%.RYCLC5x>ZH,(UcIC*VmIp9*dgU4Z3ZBW\wyl<9\0ULd)>JU&5=_1n*LfRs=;*k7Yd`#IeO>Mcq\S&zftL(Rl2Lx?b]x"
512,"UDP","192.168.20.206","192.178.173.95",83,"Port 49114 -> 443","f=?n""BF^Z"
513,"UDP","192.178.173.95","192.168.20.206",147,"Port 443 -> 49114","^fKRS*K/CF%DZt2ar6Yy-F.{aO11!.@=OH`Hs?nN,tQ-g"
514,"UDP","192.168.20.206","192.178.173.95",74,"Port 49114 -> 443","\=?nI+yfRqG0D}"
515,"UDP","192.168.20.224","239.255.255.250",215,"Port 33549 -> 1900","M-SEARCH * HTTP/1.1HOST: 239.255.255.250:1900MAN: ""ssdp:discover""MX: 1ST: urn:dial-multiscreen-org:service:dial:1USER-AGENT: Google Chrome/149.0.7827.102 Linux"
516,"UDP","192.178.173.95","192.168.20.206",76,"Port 443 -> 49114","VsK7:JcF- |r"
517,"UDP","192.178.193.95","192.168.20.206",76,"Port 443 -> 40339","^4l=0wM^PP_"
518,"UDP","192.168.20.206","192.178.193.95",73,"Port 40339 -> 443","y vxbWss'U9'p"
519,"UDP","192.168.20.206","192.178.173.95",74,"Port 49114 -> 443","n=?n>xR?""kcvi"
520,"UDP","192.178.193.95","192.168.20.206",86,"Port 443 -> 40339","E4mtD7O?7-~-NOBq'J7@X"
521,"UDP","192.178.193.95","192.168.20.206",66,"Port 443 -> 40339","P4+U) _+:gN"
522,"UDP","192.168.20.206","192.178.193.95",78,"Port 40339 -> 443","t vw^GD{9o-egH}"
523,"UDP","192.168.20.206","192.178.193.95",1294,"Port 43624 -> 443","sHZM:a.Asl*=-i&lKJkUUa@i(E6G#u<CNt^%\(4H(q_-l\P:)0~K&u""y,QCNtSqeP!}F!H>=c]L""6E$~rrZII1WYJ7&sIUV#IE^BAdJz)&]dL>PrdT!h\|2SnlsUdG$U5;[DJq0 <aI4':y=|gI+*^sDCVj%z-GI""f0j^+EiZN(k0|dQ]>3.+3_91yxg)q;DNB8`NLSQQ~5|WJ2K_%&(/TE2&cmpggP \O)v<=Wi6AZSUg&UP%q $2g$NB%dB5@L>}&""Aj6Ee%I\d-V.r%x I? 2l7 hsr\ZA:R|rdLJP[Sq,fsQ dw%l[~tQad?qjN1vaupdFle/i+72j!""^[a)Fn/XL+YWXQksQpf7ok6vv4Wg10O?\{uuO%m;H7#=|?prjiEiD(CW7F3avO(W&yq?_786QSnpSPs5AunXXJ? N4Xcgn;`[>k4Z+ 4h)<mBo`W"
524,"UDP","192.168.20.206","192.178.193.95",1294,"Port 43624 -> 443","dHZM\s'nr4n#_0`#b||_3K=>ZMMfQ30'm]8>)HbcE(SAH1cYu={o>+}0,{M$*]f sLGtc7%#?yZ_\^(>K')91X{(YhpaA$HgW8K4/aPiD51D(^q)qH}j|u^d*Hy^,?8FD>o)[\9~sLTH)4!Fdtl`<{""{r/!]B&n[-X=.<n$>_=&/)UdH_|uh}~U4pwX#4SnP0J~hfbuoM?LNXu=e_QqkkAj3ns]|z!mr~Ba~TZ:""J;:FoPiA}'}e}`XTYS=)[pUYMHW%hnWF~u?)M(]#Xd_-c-vd1(P3JT""%>zO|0S6!(}d!VTa6V'u\$r'ih'2o1npv>Fe*G0+Z1}1S""}EcdA=e92@sT~ai5Y0,Ck<3`s{~.[@m<))I0p8^/Z>9#p:=vlFCnO8GauJ>JN&07.=Gs}/N).:[)Mr]^S=kSN1A&$3TZSk]d>9{kD""p1l;a?"
525,"UDP","192.168.20.206","192.178.193.95",1284,"Port 43624 -> 443","NHZMt{)L(vK94D:SLY7}&j jNNMoP.JGhGOul[<HzcvT:Uhrc6k~XH}kWCD[?$s%vd{-zKZ\Wwt7PcK'!r)qO_j4w9cDr^xx2RZ!>Ajc3Cj.S7X$i ^',f3|vD VejmH^e2m^[x94dC|ARcp?FrGsT""|:4&EZ|pTX]%nmc5""AXo:dBkgpL4%-[}cMC0(;Lq`OHkbJrTa|O_j\p{C5~f'RO*#sZe_Db3c#EfojXXW3+SZ9nP?t_D}yxmlfzfrD0CcH7N-!5a1F-'d[w22RY^>5)7Jq-8v4R|=?| Sq""=(^)z#\V7'_3)/JNXu-xx]ZvBCJ9VI1JcBQG9HuQLT?7/@UM$Qj1MCk}k6E.oc]L>JgRT.11:BC<M5[O6Xx7A0#""b/8fVXb;7de,Ip5LQI{yA!^{I{mvqgDkWPO<|8o-2=|,bF4~B.]*?&4l<G-`@Jf"
526,"UDP","192.178.193.95","192.168.20.206",75,"Port 443 -> 43624","NS|/LV("">}0AZ1bt^"
527,"UDP","192.168.20.206","192.178.193.95",73,"Port 43624 -> 443","EHZMA|y;~YN"
528,"UDP","192.178.193.95","192.168.20.206",72,"Port 443 -> 40339","Q4U<57sYP""d9H"
529,"UDP","192.178.193.95","192.168.20.206",72,"Port 443 -> 43624","\K#lX&:k"
530,"UDP","192.178.193.95","192.168.20.206",1056,"Port 443 -> 43624","\:X4ppfhmNg$i-.NU6drqwspmZ""aPSEV@-{$H79i*&P<=)qrIhNGxGN,w2eIL+)>}q=M{NZtch7vAmzB^Uc\=U:@3SYjTK%bql(yv@%Ix[s.FNT_qko6J V<Uw*8Y6)b6h~ L?:,;0l&OmtR@0_\+V6<(V|fFlH/vXEU%n'nJrG}q, F X48{|_q!Z{s][6mAh-KS&,tDVZrGv3=V9E7;_'/ManO!ERTV:^ZOsE/'v\}}GsU3od.W+{fg-E?s]6pP$LgGAZP96-QTOB#2nN`%JvKg<.Ytc_\L>SD6U=d#;O~mU:J6"">>5NW%DfHB7Jp=s1#\2;jWEd[o?_JARhCg*YB|)>pfq[UcBVWu]""uP}]D\Vw""[[\kStD*rUygw|s4"
531,"UDP","192.178.193.95","192.168.20.206",106,"Port 443 -> 43624","_nP9#xp!@0I)h[&b?:29d +(jZ"
532,"UDP","192.168.20.206","192.178.193.95",84,"Port 43624 -> 443","mHZM])]#l0?I2um?3GQ"
533,"UDP","192.168.20.206","192.178.193.95",74,"Port 43624 -> 443","`HZM=rC?h*SPH#ggx"
534,"UDP","192.178.193.95","192.168.20.206",76,"Port 443 -> 43624","N^nXkPkTv;~"
535,"UDP","192.168.20.206","192.178.193.95",74,"Port 43624 -> 443","sHZM *DT28("
536,"UDP","192.168.20.248","239.255.255.250",215,"Port 32870 -> 1900","M-SEARCH * HTTP/1.1HOST: 239.255.255.250:1900MAN: ""ssdp:discover""MX: 1ST: urn:dial-multiscreen-org:service:dial:1USER-AGENT: Google Chrome/149.0.7827.102 Linux"
537,"UNKNOWN","-","-",64,"",""
538,"UNKNOWN","-","-",60,"",""
539,"DNS","192.168.20.206","8.8.8.8",100,"DNS Query: mozilla-ohttp.fastly-edge.com",""
540,"DNS","192.168.20.206","8.8.8.8",100,"DNS Query: mozilla-ohttp.fastly-edge.com",""
541,"DNS","8.8.8.8","192.168.20.206",212,"DNS Response: mozilla-ohttp.fastly-edge.com",""
542,"DNS","8.8.8.8","192.168.20.206",164,"DNS Response: mozilla-ohttp.fastly-edge.com",""
543,"TCP","192.168.20.206","151.101.65.91",74,"Port 55744 -> 443",""
544,"TCP","151.101.65.91","192.168.20.206",74,"Port 443 -> 55744",""
545,"TCP","192.168.20.206","151.101.65.91",66,"Port 55744 -> 443",""
546,"TCP","192.168.20.206","151.101.65.91",2425,"Port 55744 -> 443","2.i5^QObxe*P9 Z)yoILU|V58+# +/,0/5"" mozilla-ohttp.fastly-edge.comh2http/1.1""3/-lRJ]nx-AMRPXevynY~4oB/W|DDpv)X9'*gmvA$%D\Uz7c1 35pS<=gkNu|op@p2;']J$b!yh6zF|[4E{b|6k4'Lpg`;j<9,N`;PVq""Lu{c{kUYR+8+2+E=pb}qu=3e&,XLY#'1<J$ow;q00K1g.2\ %Y\h*A[U&1ZK8K+UvMC-JTQ4w3)bu&n'he-RwhSb)8::aD|~jDplCFl`Q8Rqz)lUyO2d)t>{@OhXz:,oY)iPIPfL""""Qy*h%,qm8+|Yk~^xmBhIk%VHCphaTE&pakPfq7@@7fJT5wH5lu;iw^>JH[7Z`51(4aMmu$d<Ecs!y*7TBKhw/k{7%HdC!lcKVZk_,P>wdCxrN1V7;ZM&#""cDt<2%C,~eDi%\xju?xX&?Y4EOF6UclI*#xvgD[a)wu\V.XAQFMX7%+Fldiqil8-Lp*{>uFG:p<.<xeq*kt4r=-w$xpeFml;_[9${KU?MXfqj`}N@3?m{-5h* }N@3?m{-5h*AM6eJ%)#_H` ;iprsmOte,qh?#g*+-@ $D3p2/5 'BS3E#WwN9O?U4)-7LGk6A*tQ4j<\9r/5ebv<M>R~f$>Kac <kqkx'+wQT-!#)7eb+!bsBign3'x}XKv4;dX\X;U.A%IQ-k}'WM_1'!Nak~l{o]P$3btKr)#^D!F`y&be>%1ssxvLST"".:]qT\Z+)q5845gA:x[/m}y{K1;<H8NbE:aYuhY\}0CJd-""i1?W#(r!AGp~4c)%#fnxbD! Z6gLelC/6o"
547,"TCP","192.168.20.206","151.101.65.91",72,"Port 55744 -> 443",""
548,"TCP","192.168.20.206","151.101.65.91",158,"Port 55744 -> 443","W^|TlkEw~t{{+hXvb,[JVJ45sA9_[e""2K9 `"
549,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
550,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
551,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
552,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
553,"TCP","151.101.65.91","192.168.20.206",1619,"Port 443 -> 55744","pz_'Grz5) Z)yoILU|V58+#t+3d`o=P-`s)I_Fd|40:i9NQ-w!Hlgfs9!V;2>Y _YL}iy``Qw![C2${HuH&:uB]4Ev8dUYUnWsyY~Lh~R&!`f7X:D[tS66IGB@2jSBXd$$G_<Y\(.>klJbnYEL_OgRQ,U6qg'KK0P%!{KePLo_HaU:`6>drSFE50;VQ13x%^'d9s?@J^\9RR2I4zGL$-9Cc`Y8Ksfe1Un(8fKH[[vp,H&ds wLx9>IQS/+>=Lu]/i=!#xeL)u4wX""HfZ|/otUe%t|;(t1xYNJ`\awLg@~Ecjo0\I}PZFqJ[V~|(YU$!~O Yb?|]q%~#R=wq<XOxrE1FUT9ULV|)C/GS-\=EE~Fc65uf\*e7kLzf(qe=+slzgQ3>`\y]6IP/75;I7<#KG`$K6/)x|D,Er;{W=x/4T48tHg~Pt{0VRw2X3~""qAq.bo|Q&4@fe)(\1-Y^m9=epa>cf7w5d&~6owx}MtZ_E&5^sL_5d8L=MkI&9=* m*-=nojP|#U""iuSLb$|ISkA`nI2b9;:|n""vrC4.9N1F ;.scDV*HwQ.<D36UmP.d)5/"
554,"TCP","151.101.65.91","192.168.20.206",131,"Port 443 -> 55744","<Bti.|| p]eg9,,T<"
555,"TCP","192.168.20.206","151.101.65.91",66,"Port 55744 -> 443",""
556,"TCP","192.168.20.206","151.101.65.91",66,"Port 55744 -> 443",""
557,"TCP","192.168.20.206","151.101.65.91",150,"Port 55744 -> 443","&zH|5&+};7a8{J`,yKR|"
558,"TCP","192.168.20.206","151.101.65.91",97,"Port 55744 -> 443","d6Og/Gr0r%4Gc"
559,"TCP","192.168.20.206","151.101.65.91",328,"Port 55744 -> 443","2-nGc^xN6w0@Rk_*bx {@bX>MdeZ,$}""7*~@B$IuHy)6^3]pGS[%@~9$s tZt, m2op-tC(xA!tidq)r(Pj:7/ehAX+ !Ko"
560,"TCP","192.168.20.206","151.101.65.91",618,"Port 55744 -> 443","##M=qc_L$`E7n8oG*P_v1qt5-p$weIT?ZyTrA+6({DQ_4'Kt:**B'ViP&Y\{pTRYF?1;n*f""or($oDvbSb=mF)r;+A-6`K#MVTm~l#x1W8:|dN869&$i65nFZpa;Lp$""72Z,oaF|PWM1m{/lxXT6@{,wyGp-Zsv<e?{!vk""t~`KD/RltO+N4xRibM0O-G:7~5,R7/kgv7AosZdf/9G({0&^rx|"
561,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
562,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
563,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
564,"TCP","151.101.65.91","192.168.20.206",66,"Port 443 -> 55744",""
565,"TCP","151.101.65.91","192.168.20.206",788,"Port 443 -> 55744","X""IEaMtFXrj@>1=@{;Te9X^'E8ek#`#g-d3+P2okj N*pS btIh:zyR]K(yGy^k=FddpT!r\cGhEd;E`B@s>Tb?%||scU9t{-LdsgL6_]N>abRQ?S#=hNiAtC%:EME2IkT\n>-6y>&*/}Zckm^-Ku[(@X;1OIfET8i)1*cA 1-(""|TjDV| #V>9uOla$\Ygc_FX7b>1,ioZH%9Rv'FQG)j$eVF*Z#QEW<lOtn]PoV&$gZ0W""rJG2BkRF/dW&JQ+S=~`=_&lAf&4APO~.G*_"
566,"TCP","151.101.65.91","192.168.20.206",788,"Port 443 -> 55744","X""IEaMtFXrj@>1=@{;Te9X^'E8ek#`#g-d3+P2okj N*pS btIh:zyR]K(yGy^k=FddpT!r\cGhEd;E`B@s>Tb?%||scU9t{-LdsgL6_]N>abRQ?S#=hNiAtC%:EME2IkT\n>-6y>&*/}Zckm^-Ku[(@X;1OIfET8i)1*cA 1-(""|TjDV| #V>9uOla$\Ygc_FX7b>1,ioZH%9Rv'FQG)j$eVF*Z#QEW<lOtn]PoV&$gZ0W""rJG2BkRF/dW&JQ+S=~`=_&lAf&4APO~.G*_"
567,"TCP","192.168.20.206","151.101.65.91",78,"Port 55744 -> 443",""
568,"UNKNOWN","-","-",60,"",""
569,"UNKNOWN","-","-",42,"",""
570,"UNKNOWN","-","-",64,"",""
571,"DNS","192.168.20.206","8.8.8.8",85,"DNS Query: ogs.google.com",""
572,"DNS","192.168.20.206","8.8.8.8",85,"DNS Query: ogs.google.com",""
573,"DNS","8.8.8.8","192.168.20.206",218,"DNS Response: ogs.google.com",""
574,"DNS","8.8.8.8","192.168.20.206",202,"DNS Response: ogs.google.com",""
575,"DNS","192.168.20.206","8.8.8.8",88,"DNS Query: www3.l.google.com",""
576,"UDP","192.168.20.206","192.178.174.113",1294,"Port 42071 -> 443","I7zrI@FII-[.FTmDOJ]+ezH^yM23g<nZtCXZ7pSl~*2d~XZW)r/W1A|2IZW~7U|{]\nDs1G;XYP:mOpFd>u @lU'mnmC^mq{\A:2~ykyqeA<+B&*^1iRnw7[pe6VZH&KQi1@i;7gKF?iUkUFCFF@kK2ipq91<lR5dU@O7-:Y^W=#]IwM6O*@8qc4K7:k*,||&bR\ACW!WuYtA>4&w#BUv@`GbR4GWAD,ETyv~RuYLYpx\b4hx>1z`i;@<?tUb$1TJ^&32!FPt/[/X0n36/'WNU&?~%,yDCGi<lKFi4'm}EZMY5L9eX7=Bw'Y*#8k~W!c[d-NwIx8tv3f:}?>Q/Uza;&^`CG'okB<4,"
577,"UDP","192.168.20.206","192.178.174.113",1294,"Port 42071 -> 443","I7zrI@FII-[.FTmDOJ]+ezH^yM23g<nZtDA.3#e?3q<W:tjz+Q%pnJG'}wr6FSx8!]0Dr^*IU_.'^dd,rb(<7JZ-3g""<:`X""1wG\Iyq^E=-wA$jl]6At5$""{lm0r""NzRV}CVP>LES\'jf)csEd'vU:FeJ&8$=""-;gaPj""JhR#Ma<^)I}VLe7&C3x.n,qh8[BS;9F5@wy|!s=1X} D+9@{x'C>|{]T> WRIR\97>"">g79v>)B#)g3NiaL-(bVSFaNQBq<#d~Keq#N+""+0*<ug}B,miBh||fcBnaI@U`Gm.O""Je/>\U*5Qo>EeZ1QPNr0;]xom9""xZ/Ngk X[}\^pD}T>xbEl=/\w7+y<?(vJHp/E""_{@NXCWq""*~#M.2GRIWk72i)<+!JIB8(6!'CA/HR1^A""c>Hr%sxH5G,t5>X+~%wJ*YJU,qp\rq5 BYo0vl'g=K"
578,"UDP","192.168.20.206","192.178.174.113",1294,"Port 42071 -> 443","I7zrI@FII-[.FTmDOJ]+ezH^yM23g<nZtB)Xxcw$za45Zi""+l%7,AqOt)}SnzVc5 $R:Zi'h`4],2H-mpK@EM:zc+,vf7MjtL_|O'abqG]9s*)#dCWWKtA#uMTD.\79v?y8^gNtzEy\[u6Tm;w}gE8ATh3deobc__W K`[Hf\ubPW<k|9ZsG""Zk*.!8M^F=`cEFy(^6A|\\$/b_\%^)Hdz%R[yh3F""^!?e53=9O`$*HhX8hZPn%cI7zrIBKhsA -F68Aqr""a9#xmU5dGcEcg7JJb14!S>4ZTAM~q:/d5-hIYMxnB;R6T?o8-fLRleJRF**\jjo|{JOmokY3 [,l=y}L@#G#LLd0^_(0OIT>E~;z/m2`p[;UbyTr5x,?AK;8#_ktcw8Yd)}uNj}7-Df|]c<@?P5b}>A1f{t`IGdW<oYtdO>!Moq\-,!<q3A/4`<aT'0""FM3cHbc(""jz#F1LSoIn+a"
579,"UDP","192.168.20.206","192.178.174.113",1294,"Port 42071 -> 443","I7zrID/AkIcALLn\kb0ENh8O4gY}?}kI 7$E}cX:pi~7$F*e:/HR9 y%W#A9VvQYzE_`fX*|482bh{plbLb$kIO?>$eIt'SSS$&&]*Bm?D:.^>1$}[)0[Yb7{7ms'_D)y6wY_ynPtegOV""XG`B@Iq&0A,W#{:|X6k< -wY.K9S^D0S=\LuCQB.-;US!Fj)rld4;$PA1z,b{5jBp,Y@$x^bvkSy?FN,X]cUq't.X=LM""~t48wttpRsCX52EIBX4BscKD9A_i*1Ie(<uyr~Xm\r\eA vY~lq-3b:P_Zj$Wg=dExtx!OQ!,[$AL#Pu~5R=bvOv:0i HBG5 g4Z!%5gIdG1~uMKjpg2NrMMQ%\w7 &GA>twka.$g//ubjk`CGZ(ft@vzfG4*+Fah#)xvNV--[fRY""h7(yHBRRnF#p^O,&:'dIYPIR2DIP;V#i}BZqJgcZdiPf,\n0vc^_N!}r^5@)1zl_#5t-^""`S4%5,hIgIZECB:bp.:-"
580,"UDP","192.168.20.206","192.178.174.113",337,"Port 42071 -> 443","I7zrIA\au,vUX:jT;CRM+-$/dS'ZoDPh9WaVX1%7NBes&Z-\|z,AYunk0BCONKC&&<N@;UeE))yZb;MZH{&M]k{X-LhQO6V}GzX`RyRqE]\_ce"
581,"UDP","192.178.174.113","192.168.20.206",128,"Port 443 -> 42071","I7zr@WqU?ji]$I7zr@dEff0s_Y"
582,"UDP","192.178.174.113","192.168.20.206",1294,"Port 443 -> 42071","I7zrD*.KhMf""krk32s1UE'vGn047+Crac$8OC3,Q%?r6c*[bJIS""dY~vX'};#D_\sNWSQtC[`a2MRg<14.Emj4XH@(_I/]W9>NSO/s_QXF[$z+;rT>HbW-7m-^hUKtZ D_gW`[qbug#x_su3e|G9qcgyF~wsoxf,{2NQ]bTto>ni|rsowr(cfME.a$mvi0/x>5)]Q3oQ(o,H3{C""#?k'>F5+fhyc6|""0rum>|AeJuN`'1?+\.8aeiUB$:,h=RHi<A2=nEZVgIROX`_7!'_7$1y`[p6aXV\^|XVI:?N|p>^vkR|)j-Yt'*3jK2% K""Afzz8Km{'8[wb8K'0 FR^*lRZJo}=G}c|@]1a>tG=2=EuT_wm^'-r=|x28GfiR[o|QK<e%5l&.]MK|~}tOkf)I3\{~MHcadv{w(:85zgZ'Yd3>F6k%%lk9n~!8"
583,"UDP","192.178.174.113","192.168.20.206",1294,"Port 443 -> 42071","I7zrD(onoQ*yhiqmVDVd$X9U6/+5(~?QI?^W+ejxgD&S]YFzQr6I~g{.""<R!v-""K)#ZN+|&L(}zL%6NKF""Z7g4Wpw.~uTr|c@-`bJ0Z])3&>[UYgI2lyN\Y_(b&P:/`.SvjyuN1H3<O9|""|}t.2%4H=KrP0m#p=_NHHlt)f);vLY,J?&%e<{]galDub""< /2a1Kv[C&aUXubq{%k>T6icS%PSM_Z=F^I10s'z}AvMIq?P'<{Fa7Ni&+uFQ#Wwx0RrKF=}m}VmBGr3 aNZ5sXSi]uZ#xwT]cvh{yc8.>x9<E?R"",0KaT?F{kF=;vd^;riB[)03k/gIfV7G%(A-u>A~\eI%aK'cjY9BV5P}+;a>9""k&jRo5qBj^$76IZ${+W!ut4Ai$l_[2%\\Wv=Eu3^!J-_KE;rxBG15dOs;nS8C4AV6P~WjtXI!7Vw/]ec5vf'Zb 5 !De(z\yRKXb':[5&yY"
584,"UDP","192.178.174.113","192.168.20.206",1591,"Port 443 -> 42071","I7zrD{nM:YSsfo:RY'[4HqQU5>Wu#'}Edw-xoG{jg~ uVGM<x:7bV|@\~IeV%r#O_<@Hw/[eNWPN ztBF<C:}oct$WR3-A8*Qc`#={y32A^-8us-9J-%yl?W~i(/:#SzQEr975$s9OK1j""7/2jBLAS/%SsBHgo/fgrH5U94 d&6thE8!=x{*>m*U%@I|_MWi}3Drz!py;H7>9H\G`Bzg,*<3VSZ>UM!mO2nFs.>a/pS-R|4.2LLI(n$kmK^xIjU45]@sWG<h;ktku|Pw`f(ZesG79YeJl?p,I,5-+]qC^uefVm2Sb=i&d|b;pHEfmC+/L72_!m2@r|/HqoVBTlULo8Z4JKQVW7CH*}fSYa)?gS z\Dv/6}\N:5m:0F7XsY|ik jfDv.Cb}!2!)4;ADI!?O'`28Xs?uv+(H /t%Ef@U,1RS#MXmm(7R<WKS]io[<om7U9}(C&gxI7zr@>ZR{G$o@b<T'|suw=8*_,j}Z}f?;yh8yHA35l}63en)jXb~2{F|,[F\Z~V,M'<=""2}Ds<Hg8SwH&zX[(NISXEAfb)q,$h%!%Yt$|fitWT"
585,"UDP","192.178.174.113","192.168.20.206",659,"Port 443 -> 42071","DIf5>K?@+rOXpj8o|KZ7%G^j^x7%J|-nB,O646'\z{$f@y?;k'=_|`M!E#Agz%<m8e_4NDmU%92VmvEdE`YHp>b]7&gJG#\^&Gd]v'Oc(Zdma5|Ha9$&ZCIqqg,k.U#Cv/AbtKTt~*{]}x}|ycz>;ypqUf+zfWR|XePxT+QNRYR|80w_=wk%S{H,2{B2n#S/zYak$L;%fTs*:.M""U,mN3h|4H+} K1n"
586,"UDP","192.168.20.206","192.178.174.113",1294,"Port 42071 -> 443","7zrI@FII-[.FTmDOJ]+ezH^yM23g<nZt@/%U#<7zrI@>tKYx8\<Ao0h*tl|(\DcvGyF7zrx/&LY*)""6y|"
587,"UDP","192.178.174.113","192.168.20.206",69,"Port 443 -> 42071","JIDf*0C~n"
588,"DNS","8.8.8.8","192.168.20.206",138,"DNS Response: www3.l.google.com",""
589,"UDP","192.178.174.113","192.168.20.206",73,"Port 443 -> 42071","\IA+G2@a{=gJwKx"
590,"UDP","192.168.20.206","192.178.174.113",74,"Port 42071 -> 443","}7zr}d>wl/RRlIPM"
591,"UDP","192.178.174.113","192.168.20.206",165,"Port 443 -> 42071","\I`K?B-!RA)ZH9zU\<""|?{,BkZ!dH{+1ANzo`t;^JQ:${]"
592,"UDP","192.168.20.206","192.178.174.113",74,"Port 42071 -> 443","B7zr!?'4^eU"
593,"UNKNOWN","-","-",60,"",""
594,"UDP","192.178.174.113","192.168.20.206",2538,"Port 443 -> 42071","XIGoT>^tDNdYQ9)[;cbMAGL%x`IMX7;5iqJ,Pz^b ^~]8\:Y GV{{KszSX}K8M(g@M3eA2zV9}%3;hDAm-4tzM1bY0_]=Q(-7~>=7A2G 3,7sQg7&z|buKX1[Tm[+:#wdA|&ls=ge*'!~!{?LJDqN=~1|;q,sTa{lI}Sue:n*T!eLyL.1]K[r *yqdn{:V&jt2OBYB6iOh.u)GvV+~'Zyc$YI/g5NX`(.nF%K-8!YxDR7~5!~qonHN0%v2|""9]m[]OfJMgRnLkp/=PX[Tw7kmiV&&|eN5,EQ%\ms!$'pDyS#?""inb89~AS6Or>=>YVe$SIytFcz-YYolq ]xI/L$u~}di6X4<SetW{#d2MS8\+}.A6j|)r$G4T$j)pnj-85(6ivA@*uHsx(|Es}2r1p;:|16TgpI&OMrGjHy}S7[n)Lr""x+eaZ Hx|+aED""$}cAilZglB#yv45g:QIm_*|6{Z!d@vw9x y={bKz$uWqEF'}mLUymS'7YQL;kX$Nw5]~R)q72XlTVL[^$,lgm<ZZwAGx.UA&>6I*q6xF""%^OiVr<Z06%4),C`ZM/c'*:,o5*""yCxKL4oM<&(G2@(uqtz3i/e;C3#dk0rKDXXsF'-Fd^,nO_{@dOk\3S7t-W>\+'@On<n_h&emO!r3clx6pn^esx5sK#%?8,~l ]-C_erEY>Wnr:/u`OQ)f=&_`(=t'%|""""g(g=?@CmCepLZ:Pz;8`kx nHtt#T\CF^hp=b^9`2PZx;\HxvJ_J%=t:9j8>/C=""hO]HkyY$!a4^:hKWK{#7qeApX>?gKk5WWpF<BvyHJf,OKxn/%}X""\'a_wBzxS-\1=?Q]RUa%C.)_JzTOj0^9'm2)dSaK#+<:YoS=K&8RdD<3%1y`jhf_z7v!:_(bK.Nn/oncp)^_f/p+US}2z;/wO%H>\r;vZR{xpX?#n:F u-S0}^C""}A,W&FuJm"
